Ticker,Date,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Price,Change,Volume,Market Cap,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,Short Ratio,Avg Volume,Price,Change,Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf Year,Perf YTD,Volatility W,Volatility M,Recom,Avg Volume,Rel Volume,Price,Change,Volume,Market Cap,Dividend,ROA,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Oper M,Profit M,Earnings,Price,Change,Volume,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,Price,Change,from Open,Gap,Volume
PZN,2020-06-05,"Pzena Investment Management, Inc",Financial,Asset Management,USA,436.52M,18.60,5.43,3.43%,101770,436.52M,18.60,-,0.98,2.95,4.41,21.29,7.66,-40.40%,-,-2.70%,19.00%,6.00%,5.43,3.43%,101770,436.52M,17.79M,16.86M,1.30%,0.00%,67.90%,-1.07%,0.49%,0.85,96.88K,5.43,3.43%,101770,33.09%,22.57%,-14.35%,-35.89%,-35.82%,-37.01%,11.91%,9.04%,-,96.88K,1.05,5.43,3.43%,101770,436.52M,10.13%,3.20%,19.80%,127.00%,-,-,0.00,0.00,-,27.40%,3.60%,Apr 22/b,5.43,3.43%,101770,1.43,0.44,17.34%,21.23%,-24.47%,-46.50%,56.94%,61.69,5.43,3.43%,-1.63%,5.14%,101770
PZZA,2020-06-05,"Papa John's International, Inc.",Consumer Cyclical,Restaurants,USA,2.50B,2395.76,79.06,-1.64%,1157857,2.50B,2395.76,40.25,299.47,1.53,-,68.74,139.01,-415.00%,68.29%,-16.40%,8.00%,0.30%,79.06,-1.64%,1157857,2.50B,32.09M,30.67M,7.60%,-31.36%,-,1.11%,13.85%,4.12,1.03M,79.06,-1.64%,1157857,1.50%,2.81%,36.92%,31.33%,56.28%,25.19%,4.17%,4.61%,2.00,1.03M,1.12,79.06,-1.64%,1157857,2.50B,1.14%,0.20%,-0.30%,50.10%,0.90,0.70,-,-,29.10%,2.10%,0.10%,May 06/b,79.06,-1.64%,1157857,0.92,3.52,-0.53%,13.13%,29.66%,-6.22%,176.92%,56.88,79.06,-1.64%,-2.14%,0.51%,1157857
QADA,2020-06-05,QAD Inc.,Technology,Software - Application,USA,896.53M,-,46.67,3.05%,36463,896.53M,-,90.10,-,2.92,8.20,-,263.69,-286.10%,89.74%,-24.90%,10.00%,1.00%,46.67,3.05%,36463,896.53M,20.40M,12.33M,26.50%,-3.64%,59.80%,-0.31%,1.50%,2.98,62.10K,46.67,3.05%,36463,2.19%,14.16%,-2.75%,-3.65%,10.86%,-8.36%,2.87%,3.82%,1.20,62.10K,0.59,46.67,3.05%,36463,896.53M,0.62%,-3.80%,-9.50%,-14.00%,1.40,1.40,0.11,0.11,55.90%,-0.80%,-3.70%,May 27/a,46.67,3.05%,36463,1.01,1.79,8.87%,11.76%,2.47%,-14.43%,65.42%,64.34,46.67,3.05%,0.54%,2.50%,36463
QADB,2020-06-05,QAD Inc.,Technology,Software - Application,USA,109.63M,-,33.01,1.26%,868,109.63M,-,206.31,-,0.35,5.81,-,-,-77.30%,60.00%,34.03%,10.00%,-,33.01,1.26%,868,109.63M,3.32M,-,76.45%,0.00%,11.56%,-,-,1.1,0.67K,33.01,1.26%,868,20.04%,56.82%,-8.31%,3.32%,-5.69%,-13.22%,0.28%,1.84%,1.00,0.67K,1.29,33.01,1.26%,868,109.63M,0.73%,-,-,-,-,-,-,-,-,-,-,Mar 25/a,33.01,1.26%,868,-,1.61,19.72%,6.14%,2.28%,-13.22%,60.83%,58.66,33.01,1.26%,-0.72%,1.99%,868
QCOM,2020-06-05,QUALCOMM Incorporated,Technology,Semiconductors,USA,100.86B,26.28,88.55,2.92%,11597853,100.86B,26.28,15.15,1.02,5.03,33.16,10.14,23.73,216.30%,58.26%,-4.00%,25.68%,-5.90%,88.55,2.92%,11597853,100.86B,1.14B,1.12B,0.12%,-8.71%,77.60%,-3.21%,1.31%,1.27,11.56M,88.55,2.92%,11597853,9.48%,12.27%,14.30%,7.88%,31.01%,0.36%,3.15%,3.36%,2.20,11.56M,1.0,88.55,2.92%,11597853,100.86B,2.94%,12.30%,90.30%,21.30%,1.60,1.40,4.42,5.24,57.40%,37.70%,20.20%,Apr 29/a,88.55,2.92%,11597853,1.36,3.07,10.82%,16.87%,9.84%,-7.92%,52.67%,67.66,88.55,2.92%,0.63%,2.28%,11597853
QCRH,2020-06-05,"QCR Holdings, Inc.",Financial,Banks - Regional,USA,553.84M,9.92,34.55,6.97%,126066,553.84M,9.92,11.85,0.99,2.6,1.01,0.93,9.02,25.60%,-1.72%,15.80%,10.00%,20.20%,34.55,6.97%,126066,553.84M,15.80M,14.80M,3.40%,0.07%,67.40%,1.28%,0.80%,1.95,60.96K,34.55,6.97%,126066,13.76%,26.60%,-6.04%,-16.69%,2.92%,-21.23%,4.31%,5.78%,2.00,60.96K,2.07,34.55,6.97%,126066,553.84M,0.69%,1.10%,10.60%,20.90%,-,-,0.20,0.20,-,71.10%,26.20%,Apr 28/a,34.55,6.97%,126066,1.12,1.97,20.63%,24.08%,-5.36%,-22.81%,54.34%,66.25,34.55,6.97%,0.32%,6.63%,126066
QD,2020-06-05,Qudian Inc.,Financial,Credit Services,China,385.51M,1.90,1.54,1.32%,5214124,385.51M,1.90,1.88,-,0.35,0.27,0.92,0.59,40.40%,382.35%,145.90%,-3.56%,225.70%,1.54,1.32%,5214124,385.51M,253.88M,151.40M,1.60%,0.00%,37.90%,-28.90%,8.87%,3.04,4.41M,1.54,1.32%,5214124,2.67%,4.05%,-27.01%,-67.37%,-77.29%,-67.30%,7.77%,9.76%,3.30,4.41M,1.18,1.54,1.32%,5214124,385.51M,-,10.30%,15.80%,21.00%,4.50,4.50,0.14,0.18,88.70%,22.30%,23.30%,May 26/b,1.54,1.32%,5214124,-,0.15,-4.11%,-8.05%,-63.45%,-83.27%,27.27%,46.21,1.54,1.32%,-2.53%,3.95%,5214124
QDEL,2020-06-05,Quidel Corporation,Healthcare,Diagnostics & Research,USA,6.17B,75.02,153.64,-2.07%,1169822,6.17B,75.02,20.66,10.42,10.98,10.68,56.67,45.77,-0.50%,3.08%,59.90%,7.20%,23.80%,153.64,-2.07%,1169822,6.17B,42.06M,37.07M,8.80%,-5.17%,89.00%,-2.99%,5.69%,2.3,916.47K,153.64,-2.07%,1169822,-12.21%,7.96%,84.51%,124.59%,167.85%,104.77%,4.87%,7.86%,2.30,916.47K,1.28,153.64,-2.07%,1169822,6.17B,-,9.80%,16.00%,15.20%,2.10,1.70,0.00,0.02,61.40%,20.00%,15.70%,May 06/a,153.64,-2.07%,1169822,1.10,12.25,-12.10%,12.02%,77.02%,-27.12%,192.70%,47.86,153.64,-2.07%,-0.45%,-1.63%,1169822
QEP,2020-06-05,"QEP Resources, Inc.",Energy,Oil & Gas E&P,USA,467.52M,1.10,1.78,64.81%,32546831,467.52M,1.10,-,0.02,0.41,0.14,6.65,0.75,90.40%,-276.50%,29.10%,58.83%,-18.80%,1.78,64.81%,32546831,467.52M,239.10M,237.02M,1.40%,4.01%,94.00%,-13.15%,7.76%,1.51,12.14M,1.78,64.81%,32546831,108.53%,131.47%,23.61%,-47.34%,-73.35%,-60.44%,15.87%,13.05%,3.10,12.14M,2.68,1.78,64.81%,32546831,467.52M,4.49%,6.90%,13.90%,4.20%,1.10,1.10,0.52,0.64,79.50%,15.80%,33.60%,Apr 29/a,1.78,64.81%,32546831,4.83,0.17,108.78%,184.65%,-31.12%,-76.01%,578.10%,84.09,1.78,64.81%,5.33%,56.48%,32546831
QFIN,2020-06-05,"360 Finance, Inc.",Financial,Credit Services,China,1.25B,5.46,9.98,5.83%,821953,1.25B,5.46,2.95,-,0.86,1.72,2.48,-,225.60%,42.57%,-,-,-,9.98,5.83%,821953,1.25B,146.80M,84.35M,15.87%,0.00%,32.10%,-3.42%,1.30%,1.62,679.40K,9.98,5.83%,821953,-0.70%,17.41%,21.71%,8.01%,-29.42%,2.15%,5.46%,5.43%,1.70,679.40K,1.21,9.98,5.83%,821953,1.25B,-,10.20%,30.30%,32.70%,1.50,1.50,0.00,0.07,88.40%,21.30%,18.90%,May 28/b,9.98,5.83%,821953,-,0.53,7.52%,17.74%,12.27%,-37.11%,56.67%,60.78,9.98,5.83%,4.50%,1.27%,821953
QGEN,2020-06-05,QIAGEN N.V.,Healthcare,Diagnostics & Research,Netherlands,10.04B,-,43.83,-1.19%,770863,10.04B,-,25.54,-,6.48,4.08,13.48,53.53,-122.40%,7.18%,-18.80%,9.82%,2.60%,43.83,-1.19%,770863,10.04B,232.21M,224.50M,3.60%,0.00%,80.90%,8.69%,1.64%,2.31,1.59M,43.83,-1.19%,770863,0.09%,4.58%,5.44%,4.61%,13.67%,29.67%,1.07%,1.33%,2.80,1.59M,0.49,43.83,-1.19%,770863,10.04B,-,-0.60%,-1.20%,0.40%,1.60,1.40,0.56,0.69,66.10%,0.30%,-2.00%,May 06/a,43.83,-1.19%,770863,0.32,0.58,1.77%,5.07%,18.56%,-1.31%,75.04%,63.36,43.83,-1.19%,-0.93%,-0.27%,770863
QIWI,2020-06-05,Qiwi plc,Financial,Credit Services,Cyprus,933.70M,12.63,14.69,2.51%,553163,933.70M,12.63,6.32,37.15,1.60,2.28,1.97,-,33.70%,39.33%,-3.50%,0.34%,21.70%,14.69,2.51%,553163,933.70M,62.14M,11.88M,1.86%,0.00%,86.00%,2.46%,2.38%,0.77,366.68K,14.69,2.51%,553163,5.34%,20.51%,-16.11%,-25.81%,-14.39%,-24.12%,2.94%,5.02%,1.90,366.68K,1.51,14.69,2.51%,553163,933.70M,3.81%,6.90%,18.40%,9.50%,1.30,1.30,0.11,0.59,60.80%,15.70%,12.40%,May 20/b,14.69,2.51%,553163,1.27,0.69,8.92%,18.41%,-17.30%,-41.82%,70.42%,62.61,14.69,2.51%,1.31%,1.19%,553163
QK,2020-06-05,Q&K International Group Limited,Real Estate,Real Estate Services,China,601.32M,-,12.0,2.97%,6671,601.32M,-,-,-,3.86,-,12.55,-,-108.90%,28.00%,-,-,-,12.0,2.97%,6671,601.32M,50.11M,2.29M,-,-,11.30%,0.04%,0.33%,2.64,2.84K,12.0,2.97%,6671,4.35%,-4.76%,-3.30%,-34.71%,-,9.09%,1.85%,0.95%,3.00,2.84K,2.35,12.0,2.97%,6671,601.32M,-,-,-,600.20%,0.50,0.50,-,-,-12.80%,-,-,Apr 13/b,12.0,2.97%,6671,-,0.22,-2.01%,-2.63%,-5.90%,-41.29%,22.45%,45.57,12.0,2.97%,3.63%,-0.63%,6671
QLYS,2020-06-05,"Qualys, Inc.",Technology,Software - Infrastructure,USA,4.09B,59.64,108.54,-2.14%,633318,4.09B,59.64,39.24,7.45,12.31,10.97,12.33,28.73,22.60%,11.13%,15.60%,8.00%,19.20%,108.54,-2.14%,633318,4.09B,39.11M,33.69M,14.60%,-4.82%,93.60%,1.20%,17.12%,10.4,554.69K,108.54,-2.14%,633318,-5.88%,2.97%,37.62%,27.01%,27.78%,30.19%,4.13%,4.06%,2.70,554.69K,1.14,108.54,-2.14%,633318,4.09B,-,11.40%,19.70%,15.90%,1.80,1.80,0.00,0.00,78.90%,23.70%,22.50%,May 07/a,108.54,-2.14%,633318,1.01,4.64,-1.52%,5.09%,23.67%,-8.94%,71.28%,51.0,108.54,-2.14%,-1.79%,-0.35%,633318
QMCO,2020-06-05,Quantum Corporation,Technology,Computer Hardware,USA,190.48M,-,4.39,10.30%,400329,190.48M,-,24.39,-,0.46,-,25.40,-,-549.40%,-52.63%,-11.70%,20.00%,-6.20%,4.39,10.30%,400329,190.48M,38.13M,36.46M,5.50%,0.00%,48.40%,40.98%,0.36%,0.39,337.75K,4.39,10.30%,400329,21.94%,14.62%,-8.16%,-23.65%,59.64%,-40.84%,8.33%,9.41%,2.00,337.75K,1.19,4.39,10.30%,400329,190.48M,-,-,-,47.10%,0.90,0.60,-,-,42.80%,-,-,-,4.39,10.30%,400329,2.30,0.34,14.67%,18.59%,-17.89%,-48.47%,248.41%,60.88,4.39,10.30%,6.81%,3.27%,400329
QNST,2020-06-05,"QuinStreet, Inc.",Communication Services,Advertising Agencies,USA,583.13M,30.11,11.29,-2.29%,411433,583.13M,30.11,25.54,1.20,1.18,2.35,6.01,14.15,270.80%,10.50%,18.70%,25.00%,10.00%,11.29,-2.29%,411433,583.13M,51.81M,47.15M,1.80%,-46.20%,90.60%,-3.03%,3.90%,3.5,526.01K,11.29,-2.29%,411433,11.34%,14.85%,1.16%,-28.23%,-25.87%,-26.26%,5.07%,6.80%,1.70,526.01K,0.78,11.29,-2.29%,411433,583.13M,-,5.90%,8.60%,28.00%,2.00,2.00,0.00,0.00,11.10%,2.10%,4.00%,May 06/a,11.29,-2.29%,411433,1.09,0.6,12.33%,24.44%,-7.47%,-34.09%,96.01%,64.42,11.29,-2.29%,-4.65%,2.47%,411433
QQQX,2020-06-05,Nuveen Nasdaq 100 Dynamic Overwrite Fund,Financial,Closed-End Fund - Equity,USA,950.45M,-,24.02,0.88%,273144,950.45M,-,-,-,-,-,-,-,-,-,-,-,-,24.02,0.88%,273144,950.45M,39.57M,-,-,-,17.84%,-,-,0.81,268.12K,24.02,0.88%,273144,1.82%,9.03%,7.42%,0.38%,11.82%,-0.12%,1.52%,1.57%,-,268.12K,1.02,24.02,0.88%,273144,950.45M,6.49%,-,-,-,-,-,-,-,-,-,-,-,24.02,0.88%,273144,-,0.41,3.91%,11.88%,6.37%,-5.28%,57.61%,72.58,24.02,0.88%,-0.04%,0.92%,273144
QRTEA,2020-06-05,"Qurate Retail, Inc.",Consumer Cyclical,Internet Retail,USA,3.88B,-,9.17,-1.03%,6203028,3.88B,-,4.46,-,0.29,0.77,7.00,3.92,-164.50%,28.86%,-24.50%,15.50%,6.10%,9.17,-1.03%,6203028,3.88B,416.00M,379.30M,0.70%,19.85%,98.70%,-2.57%,4.82%,4.46,4.10M,9.17,-1.03%,6203028,11.35%,17.79%,77.03%,3.85%,-28.25%,8.78%,7.09%,6.54%,2.50,4.10M,1.51,9.17,-1.03%,6203028,3.88B,-,-3.10%,-10.60%,3.20%,1.30,0.80,1.24,1.42,33.70%,1.00%,-4.00%,May 06/a,9.17,-1.03%,6203028,1.32,0.55,14.56%,23.53%,7.09%,-37.30%,204.65%,70.14,9.17,-1.03%,-4.38%,3.51%,6203028
QRTEB,2020-06-05,"Qurate Retail, Inc.",Consumer Cyclical,Internet Retail,USA,275.30M,-,9.37,-0.43%,2079,275.30M,-,-,-,0.02,0.79,-,-,-,-,-,-,-,9.37,-0.43%,2079,275.30M,29.38M,-,96.85%,0.00%,0.33%,-,-,0.25,2.35K,9.37,-0.43%,2079,12.34%,17.86%,9.08%,-9.13%,-53.89%,10.37%,1.77%,2.25%,-,2.35K,0.88,9.37,-0.43%,2079,275.30M,-,-,-,-,-,-,-,-,-,-,-,-,9.37,-0.43%,2079,-,0.36,15.41%,37.89%,-6.96%,-35.91%,137.22%,71.73,9.37,-0.43%,3.08%,-3.40%,2079
QRVO,2020-06-05,"Qorvo, Inc.",Technology,Semiconductors,USA,13.39B,41.15,115.67,2.00%,1709436,13.39B,41.15,16.43,4.54,4.13,3.12,-,17.13,103.80%,26.28%,-2.50%,9.07%,13.60%,115.67,2.00%,1709436,13.39B,115.72M,113.14M,0.50%,-21.56%,92.00%,-1.21%,3.20%,1.93,1.88M,115.67,2.00%,1709436,10.44%,17.67%,22.58%,11.19%,82.30%,-0.48%,3.16%,4.04%,2.30,1.88M,0.91,115.67,2.00%,1709436,13.39B,-,5.40%,7.80%,4.60%,3.10,2.20,0.37,0.37,41.90%,10.30%,10.30%,May 07/a,115.67,2.00%,1709436,1.39,4.44,12.66%,24.58%,23.14%,-5.47%,91.60%,69.48,115.67,2.00%,-0.67%,2.69%,1709436
QSR,2020-06-05,Restaurant Brands International Inc.,Consumer Cyclical,Restaurants,Canada,17.73B,25.66,59.4,2.79%,2506462,17.73B,25.66,19.93,1.34,3.19,8.15,-,-,28.60%,10.40%,40.67%,19.13%,-,59.4,2.79%,2506462,17.73B,298.42M,275.10M,3.22%,-1.11%,81.81%,-,4.37%,2.58,4.66M,59.4,2.79%,2506462,8.87%,21.42%,7.94%,-9.41%,-9.52%,-6.85%,2.80%,3.45%,2.30,4.66M,0.54,59.4,2.79%,2506462,17.73B,3.50%,-,-,-,-,-,-,-,-,-,-,May 01/b,59.4,2.79%,2506462,-,2.12,10.95%,24.85%,-1.93%,-25.25%,136.84%,74.71,59.4,2.79%,-0.75%,3.56%,2506462
QTNT,2020-06-05,Quotient Limited,Healthcare,Diagnostics & Research,Switzerland,503.81M,-,6.56,-5.88%,1251626,503.81M,-,-,-,15.65,27.33,3.65,-,4.70%,16.30%,-22.10%,-,8.10%,6.56,-5.88%,1251626,503.81M,73.77M,57.96M,2.00%,1.07%,88.50%,2.62%,6.54%,3.83,989.76K,6.56,-5.88%,1251626,-15.79%,-17.90%,10.81%,-26.95%,-24.42%,-31.02%,9.09%,8.50%,-,989.76K,1.26,6.56,-5.88%,1251626,503.81M,-,-52.60%,865.50%,-54.60%,6.40,5.70,9.66,9.69,45.70%,-,-,Jun 09/b,6.56,-5.88%,1251626,2.66,0.73,-13.84%,-2.07%,-12.89%,-41.95%,173.90%,42.57,6.56,-5.88%,-7.99%,2.30%,1251626
QTRX,2020-06-05,Quanterix Corporation,Healthcare,Medical Devices,USA,718.04M,-,25.95,-1.56%,129130,718.04M,-,-,-,11.95,6.15,-,-,-13.40%,13.80%,-,-,-,25.95,-1.56%,129130,718.04M,28.18M,25.69M,9.20%,-7.24%,84.90%,-0.54%,4.40%,6.0,188.32K,25.95,-1.56%,129130,-5.94%,-9.04%,21.95%,5.44%,-12.06%,9.82%,5.56%,6.11%,-,188.32K,0.69,25.95,-1.56%,129130,718.04M,-,-27.50%,-37.50%,-30.40%,6.80,6.20,0.06,0.00,46.00%,-73.30%,-71.50%,May 05/a,25.95,-1.56%,129130,-,1.76,-1.33%,7.94%,9.93%,-28.22%,138.18%,50.89,25.95,-1.56%,-3.78%,2.31%,129130
QTS,2020-06-05,"QTS Realty Trust, Inc.",Real Estate,REIT - Industrial,USA,3.72B,-,63.39,1.88%,1517019,3.72B,-,281.73,-,7.53,3.87,21.64,24.70,80.40%,324.53%,-17.20%,-,17.20%,63.39,1.88%,1517019,3.72B,58.04M,58.71M,0.90%,-39.43%,-,10.49%,17.00%,10.31,968.26K,63.39,1.88%,1517019,-7.59%,-2.39%,11.52%,18.64%,39.72%,16.80%,3.20%,3.75%,2.10,968.26K,1.57,63.39,1.88%,1517019,3.72B,2.97%,-0.50%,-1.70%,2.50%,-,-,1.75,1.75,64.00%,9.40%,-3.20%,Apr 27/a,63.39,1.88%,1517019,0.54,2.58,-0.89%,2.37%,14.53%,-8.08%,48.66%,49.93,63.39,1.88%,2.44%,-0.55%,1517019
QTT,2020-06-05,Qutoutiao Inc.,Communication Services,Internet Content & Information,China,824.23M,-,2.81,-3.44%,1403510,824.23M,-,31.57,-,1.06,-,3.62,-,32.00%,120.00%,-,-,-,2.81,-3.44%,1403510,824.23M,679.99M,-,-,-,7.10%,12.33%,-,3.36,1.66M,2.81,-3.44%,1403510,18.07%,23.79%,-40.59%,2.93%,-34.65%,-17.60%,12.78%,8.84%,2.40,1.66M,0.84,2.81,-3.44%,1403510,824.23M,-,-94.50%,-,-526.70%,1.40,1.40,-,-,70.50%,-48.90%,-48.60%,Jun 04/b,2.81,-3.44%,1403510,-,0.23,11.60%,10.60%,-22.75%,-57.10%,27.73%,59.67,2.81,-3.44%,-5.70%,2.41%,1403510
QTWO,2020-06-05,"Q2 Holdings, Inc.",Technology,Software - Application,USA,4.48B,-,84.1,1.95%,410842,4.48B,-,313.81,-,13.31,11.32,39.70,-,-85.50%,1650.00%,-18.00%,20.00%,31.90%,84.1,1.95%,410842,4.48B,48.58M,49.24M,1.50%,-59.39%,-,3.40%,11.21%,8.7,634.93K,84.1,1.95%,410842,1.79%,2.54%,20.57%,2.32%,19.56%,3.72%,3.40%,4.13%,1.70,634.93K,0.65,84.1,1.95%,410842,4.48B,-,-8.70%,-22.70%,-6.70%,1.30,1.30,1.19,1.19,47.00%,-22.80%,-25.50%,May 06/a,84.1,1.95%,410842,1.53,3.45,2.54%,14.87%,8.24%,-10.44%,78.29%,61.22,84.1,1.95%,1.33%,0.62%,410842
QUAD,2020-06-05,"Quad/Graphics, Inc.",Industrials,Specialty Business Services,USA,235.46M,-,3.95,14.49%,703108,235.46M,-,9.19,-,0.06,1.12,1.13,-,-293.50%,-4.40%,-37.70%,5.00%,-3.90%,3.95,14.49%,703108,235.46M,50.50M,30.70M,8.10%,0.06%,59.60%,-3.53%,12.53%,7.94,484.13K,3.95,14.49%,703108,38.60%,29.08%,-0.25%,-7.28%,-55.37%,-15.42%,8.55%,9.66%,3.00,484.13K,1.45,3.95,14.49%,703108,235.46M,-,-,-,2.10%,1.20,1.00,6.40,6.68,19.40%,-,-,May 06/b,3.95,14.49%,703108,1.89,0.33,32.17%,36.46%,-27.51%,-67.41%,97.50%,67.52,3.95,14.49%,8.22%,5.80%,703108
QUOT,2020-06-05,Quotient Technology Inc.,Communication Services,Advertising Agencies,USA,687.30M,-,7.82,5.82%,580758,687.30M,-,-,-,1.57,2.56,-,185.76,-34.50%,59.30%,-3.30%,20.00%,14.50%,7.82,5.82%,580758,687.30M,89.64M,74.79M,5.70%,-20.61%,71.80%,1.53%,2.44%,2.51,728.53K,7.82,5.82%,580758,12.36%,30.12%,-2.01%,-25.24%,-26.37%,-20.69%,5.95%,5.31%,1.90,728.53K,0.8,7.82,5.82%,580758,687.30M,-,-7.10%,-14.10%,-5.90%,4.20,4.20,0.62,0.62,38.70%,-6.30%,-9.30%,May 05/a,7.82,5.82%,580758,0.69,0.42,21.98%,21.68%,-6.80%,-34.78%,71.87%,69.54,7.82,5.82%,1.30%,4.47%,580758
QURE,2020-06-05,uniQure N.V.,Healthcare,Biotechnology,Netherlands,2.45B,-,58.87,-4.06%,360459,2.45B,-,-,-,394.81,8.83,7.16,-,-32.80%,-19.40%,-1.30%,-,3.50%,58.87,-4.06%,360459,2.45B,44.28M,38.95M,1.40%,-26.87%,95.40%,1.77%,11.34%,11.47,385.02K,58.87,-4.06%,360459,-12.34%,-4.63%,12.82%,-9.96%,-18.24%,-17.85%,5.08%,5.32%,1.70,385.02K,0.94,58.87,-4.06%,360459,2.45B,-,-31.40%,-45.20%,-33.70%,12.90,12.90,0.12,0.00,-,-,-,Mar 12/b,58.87,-4.06%,360459,1.26,3.28,-4.76%,2.83%,5.77%,-28.63%,62.62%,45.67,58.87,-4.06%,-4.45%,0.41%,360459
R,2020-06-05,"Ryder System, Inc.",Industrials,Rental & Leasing Services,USA,2.30B,-,42.22,6.24%,974233,2.30B,-,18.55,-,0.26,0.98,5.78,-,-106.90%,250.30%,-15.90%,-,6.10%,42.22,6.24%,974233,2.30B,52.28M,53.41M,1.40%,4.68%,90.00%,-2.07%,8.28%,3.87,1.14M,42.22,6.24%,974233,23.23%,30.51%,22.63%,-17.81%,-19.90%,-22.26%,5.88%,5.73%,2.40,1.14M,0.85,42.22,6.24%,974233,2.30B,5.31%,-,-,2.50%,0.80,0.80,3.26,3.64,50.30%,-,-,Apr 29/b,42.22,6.24%,974233,2.04,2.27,25.60%,37.44%,-4.13%,-30.27%,86.65%,73.55,42.22,6.24%,2.20%,3.95%,974233
RA,2020-06-05,Brookfield Real Assets Income Fund Inc.,Financial,Asset Management,USA,778.88M,-,17.35,0.58%,196622,778.88M,-,-,-,-,-,-,-,-,-,-,-,-,17.35,0.58%,196622,778.88M,44.89M,-,-,-,12.48%,-,-,0.1,373.88K,17.35,0.58%,196622,4.90%,7.76%,-16.22%,-21.28%,-19.94%,-18.74%,1.69%,2.06%,-,373.88K,0.53,17.35,0.58%,196622,778.88M,13.78%,-,-,-,-,-,-,-,-,-,-,-,17.35,0.58%,196622,-,0.37,6.86%,10.92%,-13.72%,-24.57%,66.83%,69.11,17.35,0.58%,-0.40%,0.99%,196622
RACE,2020-06-05,Ferrari N.V.,Consumer Cyclical,Auto Manufacturers,Italy,31.56B,38.09,170.85,-1.80%,442205,31.56B,38.09,35.74,2.75,-,22.57,-,-,6.50%,21.00%,26.18%,13.86%,-,170.85,-1.80%,442205,31.56B,184.75M,165.11M,33.72%,0.00%,41.77%,-,1.00%,3.31,496.28K,170.85,-1.80%,442205,1.27%,9.73%,12.27%,1.93%,15.07%,3.21%,1.52%,1.88%,2.50,496.28K,0.89,170.85,-1.80%,442205,31.56B,0.72%,-,-,-,-,-,-,-,-,-,-,May 04/b,170.85,-1.80%,442205,-,3.94,5.06%,8.77%,6.99%,-5.58%,33.76%,62.78,170.85,-1.80%,-1.41%,-0.40%,442205
RAD,2020-06-05,Rite Aid Corporation,Healthcare,Pharmaceutical Retailers,USA,748.02M,-,13.94,-0.21%,3086721,748.02M,-,-,-,0.03,1.10,3.43,2.37,30.10%,75.30%,-17.20%,-3.69%,-3.70%,13.94,-0.21%,3086721,748.02M,53.44M,53.16M,0.60%,0.00%,54.30%,14.60%,27.67%,2.94,5.01M,13.94,-0.21%,3086721,6.17%,10.37%,-13.68%,65.17%,79.64%,-9.89%,5.65%,6.51%,3.40,5.01M,0.62,13.94,-0.21%,3086721,748.02M,-,-4.40%,-49.10%,-6.20%,1.30,0.60,4.59,4.60,21.60%,0.70%,-2.10%,Apr 16/b,13.94,-0.21%,3086721,0.88,0.85,6.72%,4.01%,21.63%,-41.62%,176.59%,56.93,13.94,-0.21%,-2.72%,2.58%,3086721
RADA,2020-06-05,RADA Electronic Industries Ltd.,Industrials,Aerospace & Defense,Israel,236.97M,-,5.43,-0.55%,160657,236.97M,-,36.20,-,4.67,3.55,7.38,-,-398.50%,275.00%,-25.20%,-,14.50%,5.43,-0.55%,160657,236.97M,42.68M,32.68M,49.10%,0.00%,61.70%,41.64%,0.86%,0.93,302.26K,5.43,-0.55%,160657,8.60%,31.16%,13.84%,7.31%,61.61%,4.62%,4.99%,5.26%,1.50,302.26K,0.53,5.43,-0.55%,160657,236.97M,-,-2.00%,-2.90%,-5.10%,3.90,2.80,0.00,0.00,35.80%,-2.80%,-2.70%,May 19/b,5.43,-0.55%,160657,1.13,0.26,13.40%,25.55%,8.76%,-22.43%,164.88%,67.56,5.43,-0.55%,-2.86%,2.38%,160657
RAMP,2020-06-05,"LiveRamp Holdings, Inc.",Technology,Information Technology Services,USA,2.93B,-,47.1,0.47%,880978,2.93B,-,283.73,-,7.70,2.90,4.08,-,-3.50%,74.60%,-40.00%,21.50%,-13.90%,47.1,0.47%,880978,2.93B,66.98M,62.05M,3.70%,-0.93%,-,-4.44%,4.30%,3.29,810.77K,47.1,0.47%,880978,-6.60%,26.95%,36.28%,-4.40%,-10.49%,-2.02%,3.85%,4.88%,2.10,810.77K,1.09,47.1,0.47%,880978,2.93B,-,-9.10%,-10.60%,-12.90%,5.60,5.60,0.00,0.00,59.90%,-47.60%,-32.70%,May 21/a,47.1,0.47%,880978,1.33,2.25,10.46%,27.44%,15.14%,-12.45%,100.94%,64.08,47.1,0.47%,-2.77%,3.33%,880978
